"id","codigo","codigoprograma","titulo","created_at","updated_at","ano","codigoesfera","codigofuncao","codigosubfuncao","nomeesfera","nomefuncao","nomeorgao","nomesubfuncao","codigoorgao"
93164,"30577","631",Aquisição de ambulância para o municipio de Tejuçuoca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93165,"30578","123","Construção de uma brinquedopraça, em Apuiarés.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
91363,"11368","724",Formação de Brigadas para Combate aos Incêndios Florestais.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE E MUDANÇA DO CLIMA,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
94122,"11369","131",Difusão do Edital Mecenas do Ceará.,2024-06-13 14:05:36.206,2024-07-12 10:54:45.804,2024,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
91364,"11370","724",Estruturação da Brigada de Combate a Incêndio Florestal.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE E MUDANÇA DO CLIMA,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
91365,"11371","633",Implantação do Distrito de Inovação em Saúde de Porangabussu.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.804,2024,"02","10","122","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ADMINISTRAÇÃO GERAL,"24200004"
94123,"11372","336","Apoio a Implantação, Ampliação, Gestão e Qualificação de Aterros Sanitários Consorciados.",2024-06-13 14:05:36.206,2024-07-12 10:54:45.804,2024,"01","17","512","01 - FISCAL",SANEAMENTO,SECRETARIA DAS CIDADES,SANEAMENTO BÁSICO URBANO,"43000000"
93166,"30579","631",Reforma de postos de saude no municipio de Tejuçuoca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93167,"30580","341","Construção de uma praça no Marechal Rondon, em Caucaia.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,DESPORTO COMUNITÁRIO,"43200007"
93168,"30581","341",Reforma e ampliação da praça do açude - praça do amor no municipio de Ipueiras,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
93169,"30582","135",Apoio financeiro para pesquisa de prevenção e enfrentamento à violência sexual contra crianças e adolescentes.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SECRETARIA DA PROTEÇÃO SOCIAL,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47000000"
93170,"30583","341",Reforma da Praça do açude em Ipueiras,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
93171,"30584","631",Custeio da saúde para o município de São Benedito.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93172,"30585","123",Construção de uma brinquedopraça em Pentecoste.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93173,"30586","341",Pavimentação em Pedra Tosca no município de Groaíras,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,INFRA-ESTRUTURA URBANA,"43200007"
93174,"30587","123",Construção de uma brinquedopraça em Quiterianópolis.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93175,"30588","123",Construção de uma brinquedopraça em Parambu.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93176,"30589","631",Custeio da saúde para o município de Várzea Alegre,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93177,"30590","123",Construção de uma brinquedopraça em Tauá.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93178,"30591","123",Construção de uma brinquedopraça em Caridade.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93179,"30592","631",Custeio da saúde para o município de Pedra Branca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93180,"30593","123",Construção de uma brinquedopraça em Boa Viagem.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","243","01 - FISCAL",DESPORTO E LAZER,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"43200007"
93181,"30594","631",Custeio da saúde para o município de Tamboril,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93182,"30595","631",Custeio da saúde para o município de Mauriti,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93183,"30596","631",Custeio da saúde para o município de Ipaumirim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93184,"30597","631",Custeio da saúde para o município de Pindoretama,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93185,"30598","631",Custeio da saúde para o município de Beberibe,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93186,"30599","631",Custeio da saúde para o município de Itapipoca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93187,"30600","341",Requalificação de Espaços Públicos Urbanos do município de Acopiara,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93188,"30601","341",Requalificação de Espaços Públicos Urbanos do município de Guaraciaba do Norte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93189,"30602","341",Requalificação de Espaços Públicos Urbanos do município de Mombaça,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93190,"30603","341",Requalificação de Espaços Públicos Urbanos do município de Fortim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93191,"30604","341",Requalificação de Espaços Públicos Urbanos do município de Catarina,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93192,"30605","341",Requalificação de Espaços Públicos Urbanos do município de Penaforte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
91384,"11396","514",Aquisição de Munição e Tecnologias não Letais.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","06","122","01 - FISCAL",SEGURANÇA PÚBLICA,SECRETARIA DA ADMINISTRAÇÃO PENITENCIÁRIA E RESSOCIALIZAÇÃO,ADMINISTRAÇÃO GERAL,"18000000"
93193,"30606","341",Requalificação de Espaços Públicos Urbanos do município de Granjeiro,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
91385,"11397","132","Reconhecimento, Valorização e Preservação da Chapada do Araripe - Cariri, para Solicitação como Patrimônio da Humanidade.",2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","13","391","01 - FISCAL",CULTURA,SECRETARIA DA ADMINISTRAÇÃO PENITENCIÁRIA E RESSOCIALIZAÇÃO,"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO","27000000"
91386,"11398","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - ARCE.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DELEGADOS DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"13200001"
91387,"11399","131",Fortalecimento e Promoção do Apoio Direto para Sistemas Municipais de Cultura.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","13","392","01 - FISCAL",CULTURA,TRIBUNAL DE CONTAS DO ESTADO,DIFUSÃO CULTURAL,"27000000"
91388,"11400","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - FUNTELC.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,FUNDAÇÃO DE TELEDUCAÇÃO DO CEARÁ,ADMINISTRAÇÃO GERAL,"30200001"
93194,"30607","341",Requalificação de Espaços Públicos Urbanos do município de Barreira,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93195,"30608","341",Requalificação de Espaços Públicos Urbanos do município de Milagres,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93196,"30609","341",Requalificação de Espaços Públicos Urbanos do município de Crato,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93197,"30610","341",Requalificação de Espaços Públicos Urbanos do município de Juazeiro do Norte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93198,"30611","341",Requalificação de Espaços Públicos Urbanos do município de Lavras da Mangabeira,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93199,"30612","341",Requalificação de Espaços Públicos Urbanos do município de Fortaleza,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93200,"30613","341",Requalificação de Espaços Públicos Urbanos do município de Varjota,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93201,"30614","341",Requalificação de Espaços Públicos Urbanos do município de Quixeramobim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93202,"30615","341",Requalificação de Espaços Públicos Urbanos do município de Boa Viagem,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93203,"30616","341",Requalificação de Espaços Públicos Urbanos do município de Abaiara,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93204,"30618","341",Requalificação de Espaços Públicos Urbanos do município de Porteiras,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93205,"30619","341",Requalificação de Espaços Públicos Urbanos do município de Caucaia,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93206,"30620","341",Requalificação de Espaços Públicos Urbanos do município de Ipueiras,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93207,"30621","341",Requalificação de Espaços Públicos Urbanos do município de São Benedito,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93208,"30622","341",Requalificação de Espaços Públicos Urbanos do município de Várzea Alegre,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93209,"30623","341",Requalificação de Espaços Públicos Urbanos do município de Pedra Branca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93210,"30624","341",Requalificação de Espaços Públicos Urbanos do município de Tamboril,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93211,"30625","341",Requalificação de Espaços Públicos Urbanos do município de Mauriti,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93212,"30626","341",Requalificação de Espaços Públicos Urbanos do município de Ipaumirim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93213,"30627","631",Aquisição de Ambulância para o município de Paraipaba,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93214,"30628","341",Requalificação de Espaços Públicos Urbanos do município de Pindoretama,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93215,"30629","341",Requalificação de Espaços Públicos Urbanos do município de Beberibe,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93216,"30630","341",Requalificação de Espaços Públicos Urbanos do município de Itapipoca,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93217,"30631","631",Aquisição de medicamentos e insumos para o Hospital Albert Sabin em Fortaleza,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93218,"30632","341",Requalificação de Espaços Públicos Urbanos do município de Senador Pompeu,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93219,"30633","341","Pavimentação e urbanização para os bairros de Messejana, Jangurussu, Granja Lisboa, Granja Portugal, Bom Jardim e Conjunto Ceará em Fortaleza.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
93220,"30634","631","Aquisição de Medicamentos e insumos para os bairros de Messejana, Jangurussu, Granja Lisboa, Granja Portugal, Bom Jardim e Conjunto Ceará em Fortaleza.",2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93221,"30635","631",Aquisição de Medicamentos e insumos para o Município de Maracanaú,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93222,"30636","631",Aquisição de medicamentos e insumos para o Município de Caucaia.,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93223,"30637","631",Aquisição de Medicamentos e insumos para o Município de Maranguape,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93224,"30638","631",Aquisição  de medicamentos e insumos para o Hospital do Coração de Messejana- Dr Carlos Alberto Studart Gomes em Fortaleza,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
91408,"11425","312",Apoio a Fiscalizações nas Propriedades Rurais de Maior Risco Sanitário.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.805,2024,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
91409,"11427","352",Apoio ao Gerenciamento do Projeto de Integração do Rio São Francisco - PISF.,2024-01-02 14:08:21.341,2024-07-12 10:54:45.807,2024,"01","17","511","01 - FISCAL",SANEAMENTO,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,SANEAMENTO BÁSICO RURAL,"43000000"
93225,"30639","631",Aquisição de Medicamentos e Insumos para o Hospital Regional Dr. Pontes Neto em Quixeramobim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93226,"30640","631",Aquisição de medicamentos e insumos para ABEMP em Maracanaú/Pajuçara,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93227,"30641","631",Custeio da saúde para o município de Fortim,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93228,"30642","631",Custeio da saúde para o município de Granjeiro,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93229,"30645","631",Construção do Centro de Atenção a Pessoas com Autismo no Município de Maracanaú,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93230,"30646","631",Construção de Hospital Municipal em Juazeiro do Norte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","302","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,"24200004"
93231,"30647","631",Aquisição de duas ambulâncias para município de Barbalha,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"02","10","301","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ATENÇÃO BÁSICA,"24200004"
93232,"30648","611",Implantação/Centro de Esporte para Futebol (Areninha Tipo 2) - Santo Antônio (Ararendá),2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","27","812","01 - FISCAL",DESPORTO E LAZER,SECRETARIA DO ESPORTE,DESPORTO COMUNITÁRIO,"42000000"
93233,"30649","341",Drenagem e pavimentação da vila Palmeirinha em Juazeiro do Norte,2024-01-02 14:08:21.364,2024-07-12 10:54:45.844,2024,"01","15","451","01 - FISCAL",URBANISMO,SECRETARIA DAS CIDADES,INFRA-ESTRUTURA URBANA,"43000000"
